城市,贷款金额,期限,月供,还款总费用,月管理费,期限最低范围,期限最高范围,还款方式,放款日期,审批时间,担保方式,申请人数,申请条件,总利息
南京,10万元,12月,10633,2.76,月管理费 2.30%,6,36,分期还款,5,1,信用贷,1,22-55周岁、月打卡3000以上、信用条件不要求1、年龄条件：22-55周岁2、流水条件：月打卡3000以上3、信用条件：信用条件不要求，信用逾期也可做4、房产条件：有房产可以降低其他条件和额度5、其他重要条件：（户口、工作类别等）在很多家小额贷款公司做过的暂时无法受理6、定期转账或自存需是南京本地人或是有本地固定资产（自存需4000以上）7、信用逾期严重或是负债过高也可以做温馨提示;22-55周岁、月打卡3000以上、信用条件不要求方可申请,27600
南京,10万元,12月,10763,2.92,月管理费 2.43%,6,36,分期还款,3,3,信用贷,1,20-55周岁、月收入2000元以上、现单位工作满6个月1、年龄要求：20-55周岁2、收入要求：月收入2000元以上，需提供月工资流水3、工作年限：在现单位连续工作满6个月，已转正的正式员工4、行业限制：暂不接受部队尉级以下的士兵、从事高危行业（如矿工、一线消防人员、特技演员、楼宇外墙清洁等）涉及黄赌毒客户、贸易公司雇员、保险公司底层销售人员（非雇员制）、培训公司、保安、从事小额信用贷款的人员、宗教人士、传销人员、长期无法联络到的工作人员（如船员、水手等）建筑、装修施工人员、出租车司机人士5、信用要求：暂不接受无信用记录人士申请6、贷款要求：公司未注册的不能申请薪易贷温馨提示：有信用记录、现单位连续工作满6个月、月收入2000以上方可申请,29160
南京,10万元,12月,10633,2.76,月管理费 2.30%,6,24,分期还款,3,1,信用贷,1,20-59周岁、月收满3000元、可提供工作证明1、20-59周岁2、每月收入大于等于3000元3、能提供居住和工作证明温馨提示：20-59周岁、月收满3000元、可提供工作证明方可申请,27600
上海,10万元,12月,10233,2.28,月管理费 1.90%,6,36,分期还款,3,1,信用贷,1,22-60周岁、打卡工资收入3000、连续工作满6个月1、年龄22-60周岁2、税后打卡工资收入3000元以上，3、本单位连续工作满6个月4、信用记录不能不能逾期2个月以上，暂不接受高负债人士申请温馨提示：22-60周岁、打卡工资收入3000、连续工作满6个月,22800
上海,10万元,12月,10763,2.92,月管理费 2.43%,6,24,分期还款,1,1,信用贷,0,1、申请表、身份证、结婚证、户口本2、企业主（法人）：营业执照正副本（已年检）3、股东（非法人）：股权证明4、受薪人士：近三个月打卡工资流水5、私营业主：近六个月对公流水、对私流水（柜台打印并盖章）6、社保、公积金证明：社保、公积金缴交证明 、网查截屏等7、近三个月还贷流水8、详细版信用报告,29160
上海,10万元,12月,10283,2.34,月管理费 1.95%,6,36,分期还款,5,3,信用贷,0,1、申请表、身份证2、营业执照3、借款合同4、还贷流水5、祥版征信6、其他财力证明,23400
上海,10万元,12月,9333,1.2,参考月利率 1.00%,6,36,分期还款,1,1,信用贷,1,25-55周岁、上海名下有房产、信用良好1、中国合法公民（港、澳、台及部队人士暂不办理）2、年龄25-55周岁3、常住户口或居住1年（含）以上4、上海有房产且个人名下有房贷5、信用良好温馨提示：25-55周岁、上海名下有房产、信用良好方可申请,4720.3
上海,10万元,12月,10893,3.07,月管理费 2.56%,6,36,分期还款,3,2,信用贷,1,18-60周岁、本人上海有房产、信用良好1、18-60周岁2、本人上海有房产（有无贷款均可）3、信用良好温馨提示：18-60周岁、本人上海有房产、信用良好方可申请,30720
上海,10万元,12月,9213,1.06,月管理费 0.88%,6,36,分期还款,2,1,抵押贷,0,1、二代身份证2、车产证,10560
上海,10万元,12月,8933,0.72,参考月利率 0.60%,6,36,分期还款,3,1,信用贷,0,1、身份证（复印件）2、劳动合同或工作证明、收入证明3、连续近6个月工资流水单4、近期水、电、煤账单（任意一份）5、其他有价资产以及证明：房产证、本科以上学历证书、车辆行驶证、股票、基金等,3019.4
上海,10万元,12月,9213,1.06,月管理费 0.88%,6,36,分期还款,3,1,信用贷,0,1、二代身份证2、房产证或者车产证,10560
上海,10万元,12月,10333,2.4,月管理费 2.00%,6,36,分期还款,3,2,信用贷,1,22-60周岁、税前收入3000以上、需有打卡工资流水1、年龄要求：22周岁（含）-60周岁（含）2、收入要求：税前月收入3000元以上，需提供月打卡工资流水3、工作年限：在现单位连续工作满6个月4、自存流水需要社保或公积金至少满半年5、只做上海本地人、不接受征信空白温馨提示：22-60周岁、税前收入3000以上、需有打卡工资流水方可申请,24000
上海,10万元,12月,10333,2.4,月管理费 2.00%,6,36,分期还款,3,1,信用贷,1,22-60周岁、打卡工资在2000元以上、信用良好1、22-60周岁2、本地有工作3、月打卡工资在2000元以上4、可提供半年以上银行流水5、信用良好温馨提示：22-60周岁、打卡工资在2000元以上、信用良好方可申请,24000
上海,10万元,12月,10663,2.8,月管理费 2.33%,6,36,分期还款,2,2,信用贷,1,22-58周岁、需提供3个月银行流水、个人征信良好1、22-58周岁2、需提供3个月银行流水3、个人征信良好温馨提示：需提供3个月银行流水方可申请,27960
上海,10万元,12月,9333,1.2,参考月利率 1.00%,6,36,分期还款,2,2,抵押贷,1,21-60周岁、个人征信良好、必须有房产1、年龄条件：21-60周岁2、信用条件：个人征信良好即可3、房产条件：必须有温馨提示：21-60周岁、个人征信良好、必须有房产方可申请,4720.3
上海,10万元,12月,8874,0.65,参考月利率 0.50%,6,48,分期还款,6,3,信用贷,0,1、身份证2、收入证明文件（1）近3个月工资代发银行盖章的流水单原件（2）公司开具的收入证明（公章、人事章、财务章）3、居住地址证明文件（非本市户籍须提供，本市户籍无须提供）（1）近3个月寄到居住地的信用卡对帐单原件（2）房屋租赁协议复印件,2539.1
上海,10万元,12月,10333,2.4,月管理费 2.00%,6,36,分期还款,3,2,信用贷,0,1、申请表、身份证2、租房合同（有效期内）、水电煤气账单（近两个月内）3、受薪人士：现单位劳动合同、现单位开立的工作证明（近一个月内开立）4、私营业主：营业执照正副本（已年检）5、经营场所的租赁合同及交租单据6、特殊行业需提供的相应证件7、受薪人士：近三个月工资流水、与近三个月私人流水8、私营业主：近三个月对公流水、私人流水（柜台打印并盖章）9、房产证、购房合同与购房发票、房产抵押合同（有一样即可）10、详细版信用报告,24000
上海,10万元,12月,8607,0.33,参考月利率 0.50%,6,48,分期还款,3,1,信用贷,1,22-60周岁、税前收入4000以上、现任职工作满3个月1、持中国（二代）居民身份证的中国公民（港澳台除外）2、22-60周岁（借款人在贷款期满时年龄必须不高于借款人年龄上限）3、税前月收入至少每月人民币4000元且以银行转帐的形式发放4、有稳定工作（自雇人士除外）且工作、居住在本地5、于现工作岗位至少工作3个月或工作年限大于等于2年6、现职位为医师温馨提示：税前月收入4000元以上且以银行转账形式发放方可申请,2643.3
上海,10万元,12月,9683,1.62,参考月利率 0.60%,6,36,分期还款,5,3,信用贷,1,23-60周岁、月工资流水5000元、信用记录良好1、在本地的上班半年以上的公务员、国家企事业单位、上市股份公司和民营企业等2、年龄23-60周岁，工资流水要求5000元以上，公务员或机关事业单位3000元以上3、信用记录3年内不能有2次逾期以上，负债不超过收入50％，公务员可以松一些（一般批额是打卡工资的10倍）只看打卡工资，其他财力无法增加贷款金额4、最好客户没有华夏银行信用卡温馨提示：工资流水5000以上、信用记录3年内不能有2次逾期方可申请,2668.4
上海,10万元,12月,8607,0.33,参考月利率 0.50%,6,48,分期还款,3,1,信用贷,1,中国公民、22-60周岁、银行转帐形式发工资1、持中国二代居民身份证的中国公民（港、澳、台除外）2、22-60周岁（借款人在贷款期满时年龄必须不高于借款人年龄上限）3、税前月收入至少每月人民币4000元且以银行转帐的形式发放4、有稳定工作（自雇人士除外）且工作、居住在本地5、于现工作岗位至少工作3个月或工作年限大于等于2年6、现在工作是教师温馨提示：税前月收入4000元以上、现在工作是教师方可申请,2643.3
上海,10万元,12月,9162,0.99,参考月利率 1.49%,6,36,分期还款,2,2,信用贷,1,25-55周岁、月打卡4000元以上、信用良好1、年龄要求：25-55周岁2、本地工作，月打卡工资4000元以上3、工作6个月以上4、信用良好，无逾期温馨提示：本地工作6个月以上、打卡工资4000元以上方可申请,7231.9
上海,10万元,12月,9254,1.1,参考月利率 1.65%,6,60,分期还款,3,2,信用贷,1,打卡工资5000以上、工作3个月以上、信用良好1、月打卡工资收入在5000以上（交纳保险后最低约4300或固定时间、固定金额、固定存入方式的固定存入工资为网银转账的也可）2、工作和居住在上海3、年龄22-55周岁4、工作3个月以上（过试用期）5、负债不可过高6、信用良好，无逾期温馨提示：月收入打卡工资5000以上方可申请,7890.1
上海,10万元,12月,10763,2.92,月管理费 2.43%,6,36,分期还款,5,3,信用贷,1,20-60周岁、正式员工、月收入2000及以上1、年龄条件：20-60周岁2、流水条件：现职工作连续半年以上（含半年）的正式员工，未转正、退休员工暂不受理3、月收入2000元及以上，银行代发或现金形式发放的均可4、信用条件：提交详细版信用报告5、企业信用网或组织机构代码网（公务员、企事业单位员工除外）查询客户所在工作单位经营资质，并提供查询凭证6、房产条件：房产证、购房合同与购房发票、产调单、房产抵押合同等（可选）7、个体工商户、企业业主、股东（占股20%及以上）不能申请薪易贷8、被拒绝的客户3个月内不可以重复进件，客户主动放弃除外，和独资企业除外温馨提示：20-60周岁、正式员工、月收入2000及以上方可申请,29160
上海,10万元,12月,8607,0.33,参考月利率 0.50%,6,48,分期还款,3,1,信用贷,1,23-55周岁、税前月收入4000元、征信记录良好1、持中国二代居民身份证的中国公民（港、澳、台除外）2、23-55周岁（借款人在贷款期满时年龄必须不高于借款人年龄上限）3、税前月收入至少每月人民币4000元且以银行转帐的形式发放4、有稳定工作（自雇人士除外）且工作、居住在上海5、于现工作岗位至少工作6个月或工作年限大于等于2年（中高端职位只需要3个月，像销售这样的职位至少6个月）6、军人、警察（空警、武警、狱警）无法办理温馨提示：银行转账形式发放、税前月收入4000以上方可申请,2643.3
